Jahr;SMI_bereinigt
2006.289234;100.7611566
2006.291972;88.21205236
2006.29471;135.0637642
2006.297448;215.9911443
2006.300185;216.1017233
2006.302923;247.0248532
2006.305661;258.9644197
2006.308399;247.6538123
2006.311137;208.4830947
2006.313875;163.8999699
2006.316613;182.4629709
2006.319351;179.8997155
2006.322089;137.529046
2006.324827;149.2032254
2006.327565;187.8798293
2006.330302;209.6770653
2006.33304;157.8764119
2006.335778;61.875016
2006.338516;43.75995491
2006.341254;124.2499135
2006.343992;161.0041884
2006.34673;157.8729091
2006.349468;154.9205537
2006.352206;176.6229218
2006.354944;158.2832803
2006.357682;137.8420474
2006.360419;-11.62622797
2006.363157;-122.3308981
2006.365895;-165.721279
2006.368633;-134.1166391
2006.371371;-99.59022091
2006.374109;-330.388031
2006.376847;-390.3679988
2006.379585;-372.2122004
2006.382323;-460.6365676
2006.385061;-584.1835015
2006.387799;-588.6743242
2006.390536;-459.3436558
2006.393274;-552.7052492
2006.396012;-502.9251583
2006.39875;-333.8081504
2006.401488;-217.8978785
2006.404226;-219.8063127
2006.406964;-348.3756862
2006.409702;-516.9941694
2006.41244;-445.4575393
2006.415178;-416.2500709
2006.417916;-374.6938059
2006.420653;-411.9722988
2006.423391;-488.1788398
2006.426129;-563.3574491
2006.428867;-547.4833497
2006.431605;-482.8955162
2006.434343;-661.6373544
2006.437081;-563.4710737
2006.439819;-480.2562456
2006.442557;-522.3592354
2006.445295;-680.7869926
2006.448033;-874.9717803
2006.45077;-867.7309137
2006.453508;-713.0932714
2006.456246;-747.7366336
2006.458984;-760.1650387
2006.461722;-718.4285242
2006.46446;-656.2660987
2006.467198;-624.8399455
2006.469936;-589.8739021
2006.472674;-525.4533539
2006.475412;-524.2012766
2006.47815;-543.0236565
2006.480887;-563.4547721
2006.483625;-603.4659825
2006.486363;-673.3111209
2006.489101;-656.6606633
2006.491839;-562.3833361
2006.494577;-467.7807469
2006.497315;-415.766172
2006.500053;-404.3217264
2006.502791;-393.1811559
2006.505529;-402.2574427
2006.508267;-475.7274688
2006.511004;-427.7338327
2006.513742;-464.2660623
2006.51648;-481.2102596
2006.519218;-444.0006145
2006.521956;-446.4961483
2006.524694;-481.1895378
2006.527432;-439.7048117
2006.53017;-557.1138435
2006.532908;-638.7379968
2006.535646;-644.6536332
2006.538384;-617.4124919
2006.541121;-642.5809485
2006.543859;-685.1913488
2006.546597;-547.7534464
2006.549335;-494.2236328
2006.552073;-524.9796867
2006.554811;-500.3313655
2006.557549;-441.6295114
2006.560287;-405.5136061
2006.563025;-398.8635822
2006.565763;-386.0332765
2006.568501;-356.0677886
2006.571238;-263.4097016
2006.573976;-226.361622
2006.576714;-234.6522014
2006.579452;-248.1981168
2006.58219;-233.1103303
2006.584928;-282.0893131
2006.587666;-384.8382322
2006.590404;-324.7105252
2006.593142;-296.4636006
2006.59588;-329.8432703
2006.598618;-389.1900886
2006.601355;-410.2142372
2006.604093;-344.3596882
2006.606831;-385.8313368
2006.609569;-374.2222335
2006.612307;-371.2394325
2006.615045;-385.4685791
2006.617783;-326.6421728
2006.620521;-189.3507283
2006.623259;-144.0005376
2006.625997;-121.2589672
2006.628735;-143.1900616
2006.631472;-172.6623638
2006.63421;-201.4919972
2006.636948;-203.2571811
2006.639686;-165.7157746
2006.642424;-177.702853
2006.645162;-139.3724476
2006.6479;-135.7332636
2006.650638;-148.91437
2006.653376;-152.5972507
2006.656114;-128.922571
2006.658852;-85.16314984
2006.661589;-76.27887041
2006.664327;-95.16735894
2006.667065;-67.21166868
2006.669803;-57.22820857
2006.672541;-55.51145357
2006.675279;-55.31593874
2006.678017;-48.47345154
2006.680755;-86.48235542
2006.683493;-126.8978166
2006.686231;-95.41502906
2006.688969;-126.227536
2006.691706;-173.9296846
2006.694444;-163.4279913
2006.697182;-73.46095802
2006.69992;-45.71728665
2006.702658;-69.36381319
2006.705396;-25.45874291
2006.708134;16.02395664
2006.710872;42.36826458
2006.71361;37.10607956
2006.716348;3.379821881
2006.719086;117.9970636
2006.721823;149.3737627
2006.724561;37.36910786
2006.727299;-36.42036134
2006.730037;-41.63903013
2006.732775;30.2065284
2006.735513;150.5924194
2006.738251;192.6129654
2006.740989;199.5266017
2006.743727;197.647165
2006.746465;171.5231482
2006.749203;135.7156531
2006.75194;110.0006033
2006.754678;137.8845215
2006.757416;204.7697121
2006.760154;273.3022294
2006.762892;273.7698054
2006.76563;252.9579931
2006.768368;255.8692049
2006.771106;300.2792317
2006.773844;358.582844
2006.776582;352.1863596
2006.77932;410.5496527
2006.782057;383.1798571
2006.784795;368.3154178
2006.787533;376.0920281
2006.790271;315.7956754
2006.793009;213.0158765
2006.795747;287.8952025
2006.798485;297.2423457
2006.801223;320.8577672
2006.803961;365.8482253
2006.806699;384.8692618
2006.809437;367.0703396
2006.812174;333.9212579
2006.814912;349.3607216
2006.81765;329.0974334
2006.820388;329.6640956
2006.823126;336.524679
2006.825864;314.4260617
2006.828602;237.1286771
2006.83134;136.4571128
2006.834078;165.0912802
2006.836816;190.9792197
2006.839554;243.8894641
2006.842291;269.9442094
2006.845029;301.0497271
2006.847767;347.5505393
2006.850505;372.0708945
2006.853243;305.1322188
2006.855981;288.8296765
2006.858719;251.7686794
2006.861457;235.7057948
2006.864195;247.9676181
2006.866933;241.0188921
2006.869671;214.4226384
2006.872409;274.9672803
2006.875146;273.7217364
2006.877884;225.1174163
2006.880622;205.0191687
2006.88336;221.9494113
2006.886098;242.4949854
2006.888836;240.4758873
2006.891574;233.2960566
2006.894312;197.1252968
2006.89705;77.87932728
2006.899788;4.055914665
2006.902526;-18.81145706
2006.905263;-63.15888677
2006.908001;-122.0953905
2006.910739;-12.69319511
2006.913477;-104.8158549
2006.916215;-178.354554
2006.918953;-175.5355163
2006.921691;-147.2591594
2006.924429;-138.947412
2006.927167;-168.6148942
2006.929905;-111.3335348
2006.932643;-51.87643861
2006.93538;-79.73035716
2006.938118;-90.06474594
2006.940856;-75.91801779
2006.943594;-21.50298712
2006.946332;31.17364727
2006.94907;19.83321364
2006.951808;114.9372485
2006.954546;128.3543651
2006.957284;139.5282008
2006.960022;156.1672713
2006.96276;136.4961726
2006.965497;53.17553069
2006.968235;45.83947587
2006.970973;44.44123368
2006.973711;-7.951575238
2006.976449;-32.69277271
2006.979187;-27.18587224
2006.981925;18.03090073
2006.984663;51.67858161
2006.987401;61.59964718
2006.990139;30.1920188
2006.992877;-5.85821468
2006.995614;-18.77463755
2006.998352;-6.055262903
2007.00109;30.37318696
2007.003828;70.1463043
2007.006566;93.65058976
2007.009304;84.17766833
2007.012042;56.92937171
2007.01478;29.99022621
2007.017518;7.081709915
2007.020256;2.093183487
2007.022994;24.95135424
2007.025731;8.366608253
2007.028469;162.6354484
2007.031207;220.3906802
2007.033945;243.7061374
2007.036683;261.2460389
2007.039421;258.6022002
2007.042159;253.7272378
2007.044897;294.0397991
2007.047635;281.3497045
2007.050373;328.9476129
2007.053111;331.327227
2007.055848;310.1639948
2007.058586;266.7676864
2007.061324;260.6826308
2007.064062;305.8309298
2007.0668;280.4359907
2007.069538;192.4925803
2007.072276;164.008529
2007.075014;180.8187772
2007.077752;237.5585063
2007.08049;262.4045274
2007.083228;252.8623188
2007.085965;343.0788208
2007.088703;389.0842785
2007.091441;391.9693054
2007.094179;398.7757184
2007.096917;403.2262704
2007.099655;405.6766886
2007.102393;417.3031566
2007.105131;344.0906657
2007.107869;392.8657386
2007.110607;417.2871003
2007.113345;389.2041093
2007.116082;329.0156795
2007.11882;294.8429194
2007.121558;359.9500986
2007.124296;369.3107452
2007.127034;408.0512149
2007.129772;421.8559046
2007.13251;415.2469598
2007.135248;420.045353
2007.137986;407.8108712
2007.140724;297.8596508
2007.143462;333.313858
2007.146199;360.8116713
2007.148937;440.0579569
2007.151675;485.8850773
2007.154413;352.7727419
2007.157151;28.61825605
2007.159889;-100.5949632
2007.162627;-120.1598204
2007.165365;-105.159047
2007.168103;-130.1677771
2007.170841;-195.736112
2007.173579;-194.5377323
2007.176316;-98.58649817
2007.179054;-2.854453518
2007.181792;83.74708194
2007.18453;88.27752633
2007.187268;52.32710171
2007.190006;35.19507951
2007.192744;59.53231926
2007.195482;-15.31506441
2007.19822;-275.2297065
2007.200958;-155.0102024
2007.203696;-169.8120207
2007.206433;-159.7683104
2007.209171;-77.28492243
2007.211909;-6.885587125
2007.214647;20.84128702
2007.217385;47.70365476
2007.220123;170.3007921
2007.222861;179.9957371
2007.225599;150.5340441
2007.228337;111.4610362
2007.231075;78.21752004
2007.233813;27.40987276
2007.23655;-80.49071364
2007.239288;9.701191752
2007.242026;0.441653249
2007.244764;-43.0916703
2007.247502;-84.09806454
2007.25024;-39.94101896
2007.252978;56.44566145
2007.255716;60.68039777
2007.258454;82.6313971
2007.261192;111.7144415
2007.26393;135.457052
2007.266667;147.5384345
2007.269405;141.2265775
2007.272143;136.4883098
2007.274881;126.5684952
2007.277619;111.0996428
2007.280357;180.9018556
2007.283095;245.992384
2007.285833;264.687706
2007.288571;233.5660694
2007.291309;196.8996502
2007.294047;251.0439478
2007.296784;224.1902042
2007.299522;365.2031012
2007.30226;456.2402124
2007.304998;446.8136956
2007.307736;395.1546464
2007.310474;349.038433
2007.313212;380.8032915
2007.31595;425.4045395
2007.318688;356.3380059
2007.321426;312.9371163
2007.324164;327.4261087
2007.326901;364.3524031
2007.329639;400.5038847
2007.332377;383.9758056
2007.335115;349.4827159
2007.337853;396.8507485
2007.340591;447.7164047
2007.343329;447.6918566
2007.346067;385.8411781
2007.348805;308.6503115
2007.351543;367.1966059
2007.354281;302.3060298
2007.357018;343.5424354
2007.359756;360.4081901
2007.362494;346.7088166
2007.365232;325.1706604
2007.36797;316.7897004
2007.370708;288.8375698
2007.373446;308.4490165
2007.376184;359.5854379
2007.378922;403.0416513
2007.38166;408.8014902
2007.384398;351.8850547
2007.387135;289.0486888
2007.389873;359.226981
2007.392611;280.3540317
2007.395349;315.6952813
2007.398087;373.490344
2007.400825;395.9440361
2007.403563;376.1482926
2007.406301;335.3783438
2007.409039;310.6762962
2007.411777;381.8441051
2007.414515;480.7391729
2007.417252;504.6987672
2007.41999;477.3796259
2007.422728;439.1390989
2007.425466;358.5684494
2007.428204;223.6916878
2007.430942;111.9230784
2007.43368;139.3638715
2007.436418;186.82636
2007.439156;220.5266434
2007.441894;223.310688
2007.444632;169.2111274
2007.447369;120.4760376
2007.450107;260.8470314
2007.452845;369.2812146
2007.455583;399.0409885
2007.458321;392.2836744
2007.461059;357.7518647
2007.463797;341.0529687
2007.466535;356.8051497
2007.469273;249.972164
2007.472011;198.6352387
2007.474749;193.113893
2007.477486;177.3393667
2007.480224;137.4620058
2007.482962;62.51914089
2007.4857;6.138101549
2007.488438;115.1173098
2007.491176;174.9637975
2007.493914;167.3854734
2007.496652;155.427617
2007.49939;159.5154178
2007.502128;212.6076855
2007.504866;255.5148291
2007.507603;180.7175557
2007.510341;233.2980573
2007.513079;300.992972
2007.515817;299.6088164
2007.518555;274.6934489
2007.521293;219.9776927
2007.524031;190.8984884
2007.526769;233.7857273
2007.529507;254.2479592
2007.532245;279.999569
2007.534983;303.8708899
2007.53772;314.2368015
2007.540458;237.0129421
2007.543196;95.89549202
2007.545934;213.5591816
2007.548672;134.8511222
2007.55141;116.2403806
2007.554148;159.8227273
2007.556886;163.0281173
2007.559624;80.14188465
2007.562362;-34.06762656
2007.5651;-259.8753156
2007.567837;-264.1536417
2007.570575;-277.5621541
2007.573313;-304.7742214
2007.576051;-224.4977876
2007.578789;-32.2166447
2007.581527;-8.805881659
2007.584265;-123.4359449
2007.587003;-227.6636472
2007.589741;-294.5418243
2007.592479;-289.8005592
2007.595217;-228.7627872
2007.597954;-105.4437399
2007.600692;96.89421088
2007.60343;-76.69395501
2007.606168;-310.5595724
2007.608906;-301.1322148
2007.611644;-170.3831283
2007.614382;-175.6641908
2007.61712;-311.930624
2007.619858;-184.2368106
2007.622596;-403.7869248
2007.625334;-273.8706003
2007.628071;-151.168465
2007.630809;-151.3537073
2007.633547;-207.3162526
2007.636285;-203.7110495
2007.639023;-68.7975816
2007.641761;-46.89498862
2007.644499;16.76197869
2007.647237;97.96663036
2007.649975;147.7042028
2007.652713;103.138812
2007.655451;-20.74129506
2007.658188;-5.231063165
2007.660926;40.29425178
2007.663664;147.2173821
2007.666402;168.3852898
2007.66914;122.0979897
2007.671878;145.9663742
2007.674616;232.8920306
2007.677354;126.6685123
2007.680092;136.3204052
2007.68283;-3.449430929
2007.685568;-119.748074
2007.688305;-135.0078206
2007.691043;-52.09593362
2007.693781;63.29946989
2007.696519;125.50643
2007.699257;231.8882668
2007.701995;142.8839468
2007.704733;59.22371077
2007.707471;43.18885232
2007.710209;83.72770416
2007.712947;205.4658061
2007.715685;435.3767386
2007.718422;337.4389432
2007.72116;346.6067462
2007.723898;366.9338101
2007.726636;381.4599353
2007.729374;351.8036669
2007.732112;293.8702798
2007.73485;340.1622122
2007.737588;384.9564295
2007.740326;443.2704172
2007.743064;472.9165077
2007.745802;484.8462607
2007.748539;509.912494
2007.751277;558.2453083
2007.754015;598.4198206
2007.756753;578.2595612
2007.759491;613.5802964
2007.762229;622.6168087
2007.764967;620.6755303
2007.767705;644.3009117
2007.770443;693.2522055
2007.773181;725.3816003
2007.775919;752.1884768
2007.778656;762.1933065
2007.781394;780.5386911
2007.784132;781.9413561
2007.78687;728.6953214
2007.789608;610.9840906
2007.792346;623.1026729
2007.795084;578.0513434
2007.797822;505.0045989
2007.80056;434.9809351
2007.803298;410.1947717
2007.806036;440.8753581
2007.808773;500.9006342
2007.811511;459.7468839
2007.814249;530.9674542
2007.816987;574.143556
2007.819725;610.4502023
2007.822463;634.2300131
2007.825201;590.9301736
2007.827939;514.9454604
2007.830677;586.224514
2007.833415;452.2625013
2007.836153;332.9903242
2007.83889;268.2321617
2007.841628;240.7846512
2007.844366;293.4651587
2007.847104;372.3126983
2007.849842;300.7879386
2007.85258;203.435874
2007.855318;20.13423392
2007.858056;-52.84842951
2007.860794;-23.22472635
2007.863532;41.82619822
2007.86627;104.8473364
2007.869007;236.0579306
2007.871745;210.4720377
2007.874483;105.5777446
2007.877221;-26.52648906
2007.879959;-115.2486547
2007.882697;-75.33919932
2007.885435;3.360883596
2007.888173;-216.5496535
2007.890911;-115.7951869
2007.893649;30.32355526
2007.896387;69.14158298
2007.899124;37.84307546
2007.901862;21.03980732
2007.9046;104.4294898
2007.907338;330.3098718
2007.910076;425.7262391
2007.912814;523.2093311
2007.915552;552.6411478
2007.91829;503.0392446
2007.921028;404.8658367
2007.923766;353.7471728
2007.926504;475.0162928
2007.929241;467.6149542
2007.931979;533.1631919
2007.934717;612.8495802
2007.937455;668.6983568
2007.940193;663.656087
2007.942931;636.6057272
2007.945669;620.2960303
2007.948407;417.2330877
2007.951145;443.1054693
2007.953883;466.6913573
2007.956621;411.8183818
2007.959358;328.1003334
2007.962096;254.7726315
2007.964834;171.8528602
2007.967572;176.0254525
2007.97031;246.3701457
2007.973048;309.444801
2007.975786;346.4547644
2007.978524;354.5780851
2007.981262;366.4325323
2007.984;353.6911099
2007.986738;328.1741602
2007.989475;292.8753479
2007.992213;282.3000388
2007.994951;290.6666806
2007.997689;302.1334903
2008.000427;302.4316399
2008.003165;258.3663821
2008.005903;137.5303982
2008.008641;-54.85218633
2008.011379;-174.3778361
2008.014117;-170.6288937
2008.016855;-34.44969853
2008.019592;169.5781691
2008.02233;202.704677
2008.025068;160.3219488
2008.027806;68.54634315
2008.030544;99.84892209
2008.033282;170.3951088
2008.03602;123.0622968
2008.038758;-86.71630727
2008.041496;-177.420933
2008.044234;-217.3600916
2008.046972;-310.0716323
2008.049709;-530.7554008
2008.052447;-736.3288296
2008.055185;-693.7127945
2008.057923;-491.3677303
2008.060661;-623.6758536
2008.063399;-283.0637239
2008.066137;-286.477629
2008.068875;-386.1180806
2008.071613;-427.3545257
2008.074351;-385.6000605
2008.077089;-261.6664106
2008.079826;-298.1950832
2008.082564;-289.8390449
2008.085302;-129.8860334
2008.08804;-6.846054469
2008.090778;-12.78555874
2008.093516;-166.424816
2008.096254;-383.0461638
2008.098992;-333.9381117
2008.10173;-481.7265156
2008.104468;-462.36839
2008.107206;-520.6669801
2008.109943;-619.2964297
2008.112681;-578.8682933
2008.115419;-387.0546859
2008.118157;-404.6762214
2008.120895;-427.5951161
2008.123633;-569.2358317
2008.126371;-583.9432363
2008.129109;-500.135551
2008.131847;-419.8209825
2008.134585;-428.070485
2008.137323;-485.5655109
2008.14006;-376.268093
2008.142798;-410.6151405
2008.145536;-394.8007411
2008.148274;-307.1229235
2008.151012;-179.5714447
2008.15375;-46.67084884
2008.156488;-12.12600545
2008.159226;-135.0907652
2008.161964;-270.1203438
2008.164702;-306.0275484
2008.16744;-287.9802146
2008.170177;-356.267459
2008.172915;-472.0294996
2008.175653;-405.2415585
2008.178391;-474.7962402
2008.181129;-554.3102526
2008.183867;-603.913838
2008.186605;-656.3100259
2008.189343;-647.0016008
2008.192081;-531.9799668
2008.194819;-428.4124227
2008.197557;-423.9056845
2008.200294;-546.1408425
2008.203032;-778.022678
2008.20577;-942.5385601
2008.208508;-882.8410646
2008.211246;-627.616034
2008.213984;-574.231627
2008.216722;-661.6225859
2008.21946;-661.9536567
2008.222198;-591.5732981
2008.224936;-493.3804087
2008.227674;-426.9179178
2008.230411;-435.4139262
2008.233149;-489.2226667
2008.235887;-414.4364193
2008.238625;-449.7811619
2008.241363;-540.0440872
2008.244101;-567.0607116
2008.246839;-465.7051063
2008.249577;-190.716286
2008.252315;-81.29855176
2008.255053;-152.7861624
2008.257791;-107.4292786
2008.260528;-46.12583531
2008.263266;-13.46795457
2008.266004;-14.25230972
2008.268742;-78.6584355
2008.27148;-231.7382222
2008.274218;-306.744617
2008.276956;-337.6861044
2008.279694;-380.6717569
2008.282432;-426.3616062
2008.28517;-448.1924198
2008.287908;-402.7744268
2008.290645;-324.4630527
2008.293383;-387.2687535
2008.296121;-138.8612686
2008.298859;-5.299557324
2008.301597;-46.83656814
2008.304335;-149.5195479
2008.307073;-207.4504418
2008.309811;-203.5507675
2008.312549;-63.99337744
2008.315287;-12.9015428
2008.318025;33.84678559
2008.320762;71.89665724
2008.3235;49.33913965
2008.326238;-26.96907833
2008.328976;53.4318446
2008.331714;140.0628889
2008.334452;224.5310314
2008.33719;271.7989085
2008.339928;284.8219346
2008.342666;210.3197621
2008.345404;102.9187509
2008.348142;206.7005394
2008.350879;168.8708215
2008.353617;68.83126327
2008.356355;48.25763562
2008.359093;87.01544651
2008.361831;155.1681279
2008.364569;187.6818734
2008.367307;198.8225065
2008.370045;300.8242693
2008.372783;280.4505599
2008.375521;336.7712873
2008.378259;441.3544582
2008.380997;445.5149027
2008.383734;290.5454043
2008.386472;226.1630456
2008.38921;228.3330389
2008.391948;120.051545
2008.394686;46.26152402
2008.397424;44.60216398
2008.400162;87.2471271
2008.4029;139.4635334
2008.405638;188.6850592
2008.408376;253.2406523
2008.411114;234.2978475
2008.413851;238.0368006
2008.416589;259.0746575
2008.419327;314.2693281
2008.422065;372.6272199
2008.424803;304.1555395
2008.427541;362.1091488
2008.430279;204.3665312
2008.433017;138.1829613
2008.435755;168.762029
2008.438493;213.7866901
2008.441231;180.5136162
2008.443968;60.78922856
2008.446706;111.502217
2008.449444;152.4324417
2008.452182;157.9746808
2008.45492;147.12412
2008.457658;167.6372921
2008.460396;197.9871441
2008.463134;151.7717587
2008.465872;136.9009927
2008.46861;64.62823283
2008.471348;39.35228773
2008.474085;51.71295756
2008.476823;41.63356974
2008.479561;29.65144893
2008.482299;86.0665002
2008.485037;-46.43876577
2008.487775;-130.9323681
2008.490513;-99.78522788
2008.493251;-35.52271655
2008.495989;-27.42734107
2008.498727;-122.0548109
2008.501465;-115.5867965
2008.504202;-120.0571102
2008.50694;-185.3702866
2008.509678;-173.2728803
2008.512416;-107.6799188
2008.515154;-113.3933655
2008.517892;-136.6610661
2008.52063;-4.493945808
2008.523368;-112.3179786
2008.526106;-262.202716
2008.528844;-265.255676
2008.531582;-198.3758163
2008.534319;-196.7577049
2008.537057;-290.9706082
2008.539795;-262.1869144
2008.542533;-98.99045211
2008.545271;-5.580343296
2008.548009;25.43375283
2008.550747;44.70422573
2008.553485;59.84256918
2008.556223;114.1921633
2008.558961;238.6252248
2008.561699;248.8349905
2008.564436;199.9614622
2008.567174;172.127316
2008.569912;171.076552
2008.57265;179.0734253
2008.575388;223.0312598
2008.578126;353.3920093
2008.580864;404.3915099
2008.583602;373.018082
2008.58634;324.4386101
2008.589078;291.3954269
2008.591816;355.7423186
2008.594553;502.5131581
2008.597291;538.8219434
2008.600029;498.7449281
2008.602767;565.2205313
2008.605505;634.3856158
2008.608243;659.5930089
2008.610981;668.2116449
2008.613719;627.1756231
2008.616457;522.628807
2008.619195;553.0109449
2008.621933;603.8331232
2008.62467;652.7899207
2008.627408;685.5682559
2008.630146;635.9703824
2008.632884;511.5032361
2008.635622;492.7779076
2008.63836;418.0834488
2008.641098;512.1584634
2008.643836;575.0165398
2008.646574;543.6828877
2008.649312;525.3007704
2008.65205;564.349246
2008.654787;569.1724951
2008.657525;680.5023717
2008.660263;730.4705803
2008.663001;723.6711709
2008.665739;719.9908388
2008.668477;742.6309337
2008.671215;813.7509897
2008.673953;774.030849
2008.676691;623.2466936
2008.679429;541.5039426
2008.682167;580.5835141
2008.684904;675.2749068
2008.687642;763.6610236
2008.69038;793.8915675
2008.693118;738.7937192
2008.695856;686.8002322
2008.698594;846.6249864
2008.701332;905.4011022
2008.70407;798.8334494
2008.706808;594.8231513
2008.709546;410.9457416
2008.712284;364.9964544
2008.715021;334.2913295
2008.717759;749.1085682
2008.720497;915.7789674
2008.723235;771.1327172
2008.725973;601.0226098
2008.728711;537.6729985
2008.731449;532.8878675
2008.734187;714.9537199
2008.736925;605.692754
2008.739663;415.3427047
2008.742401;286.4330848
2008.745138;292.5539705
2008.747876;440.401832
2008.750614;512.8201678
2008.753352;544.235318
2008.75609;710.8363793
2008.758828;659.4742431
2008.761566;443.752119
2008.764304;309.7343647
2008.767042;293.5648701
2008.76978;-49.89311116
2008.772518;-335.2522859
2008.775255;-795.0604922
2008.777993;-868.1719136
2008.780731;-599.2987616
2008.783469;-168.2706464
2008.786207;133.5115375
2008.788945;-216.3914912
2008.791683;-405.6932446
2008.794421;-25.66380112
2008.797159;194.7670161
2008.799897;177.0823778
2008.802635;136.8941304
2008.805372;109.7114548
2008.80811;-147.6963469
2008.810848;-167.7330405
2008.813586;-380.5455418
2008.816324;-516.6737793
2008.819062;-550.1500984
2008.8218;-573.6757914
2008.824538;-541.4003692
2008.827276;-206.3559522
2008.830014;-252.6486706
2008.832752;53.67500023
2008.835489;178.4913089
2008.838227;125.1646454
2008.840965;149.0372431
2008.843703;331.953196
2008.846441;126.2864418
2008.849179;-128.79235
2008.851917;-43.97628983
2008.854655;86.24551637
2008.857393;127.3706027
2008.860131;38.04180222
2008.862869;-167.4022588
2008.865606;-339.564124
2008.868344;-300.3738053
2008.871082;-192.0563469
2008.87382;-216.0636979
2008.876558;-313.931525
2008.879296;-354.4809344
2008.882034;-307.4610004
2008.884772;-447.4238066
2008.88751;-670.8688617
2008.890248;-833.0410369
2008.892986;-793.607268
2008.895723;-636.7742205
2008.898461;-514.3646443
2008.901199;-496.5620579
2008.903937;-462.9564991
2008.906675;-314.0019643
2008.909413;-125.4745634
2008.912151;-141.6571923
2008.914889;-288.0400599
2008.917627;-407.6455275
2008.920365;-396.2109098
2008.923103;-318.6544632
2008.92584;-265.0817861
2008.928578;-373.0889706
2008.931316;-352.0235936
2008.934054;-203.3607967
2008.936792;-40.16419168
2008.93953;-5.070818584
2008.942268;-96.55035547
2008.945006;-132.2941648
2008.947744;-235.675772
2008.950482;-313.0752629
2008.95322;-337.1410191
2008.955957;-321.659463
2008.958695;-283.534834
2008.961433;-298.7347839
2008.964171;-343.6394624
2008.966909;-403.7716397
2008.969647;-429.2291352
2008.972385;-429.5446189
2008.975123;-433.2022521
2008.977861;-460.1708349
2008.980599;-465.9427057
2008.983337;-472.804827
2008.986074;-469.0683288
2008.988812;-459.4858876
2008.99155;-437.8421379
2008.994288;-395.762594
2008.997026;-332.134534
2008.999764;-271.7469845
2009.002502;-225.415159
2009.00524;-194.288902
2009.007978;-175.5504874
2009.010716;-136.6908488
2009.013454;-70.94370575
2009.016191;-18.81304166
2009.018929;-60.98923035
2009.021667;-63.84907469
2009.024405;-113.3481837
2009.027143;-127.219641
2009.029881;-138.4709302
2009.032619;-163.9020838
2009.035357;-229.8459073
2009.038095;-380.2197892
2009.040833;-345.2501821
2009.043571;-275.8871516
2009.046308;-258.3855064
2009.049046;-280.3271271
2009.051784;-334.8717746
2009.054522;-377.3579119
2009.05726;-395.1142629
2009.059998;-372.269915
2009.062736;-390.5877091
2009.065474;-346.8309612
2009.068212;-266.3484647
2009.07095;-263.9127002
2009.073688;-347.0684202
2009.076425;-278.1593309
2009.079163;-428.7803111
2009.081901;-403.4390087
2009.084639;-408.6702412
2009.087377;-470.7687337
2009.090115;-505.5715368
2009.092853;-439.104453
2009.095591;-414.0518751
2009.098329;-532.3952298
2009.101067;-520.2187969
2009.103805;-494.9461398
2009.106542;-495.0693367
2009.10928;-508.4650123
2009.112018;-523.6938411
2009.114756;-552.3168895
2009.117494;-577.0065103
2009.120232;-545.9359936
2009.12297;-506.096122
2009.125708;-494.3780281
2009.128446;-572.5997199
2009.131184;-707.9844791
2009.133922;-679.0379031
2009.136659;-621.5345219
2009.139397;-758.4334167
2009.142135;-826.8805115
2009.144873;-787.1954805
2009.147611;-767.1601365
2009.150349;-828.6235675
2009.153087;-845.9110972
2009.155825;-784.4117848
2009.158563;-869.4158311
2009.161301;-962.988154
2009.164039;-1030.313326
2009.166776;-1098.469106
2009.169514;-1170.946878
2009.172252;-1054.121562
2009.17499;-1125.135979
2009.177728;-1206.481384
2009.180466;-1267.194618
2009.183204;-1263.948866
2009.185942;-1171.383491
2009.18868;-970.6341783
2009.191418;-880.3851776
2009.194156;-811.9068863
2009.196893;-735.5243129
2009.199631;-687.7574403
2009.202369;-683.2773051
2009.205107;-666.3921357
2009.207845;-637.7029065
2009.210583;-656.7089504
2009.213321;-656.0117114
2009.216059;-693.4423337
2009.218797;-658.8376734
2009.221535;-593.8033384
2009.224273;-553.8985114
2009.22701;-565.1173861
2009.229748;-525.7976567
2009.232486;-537.603428
2009.235224;-640.9381134
2009.237962;-776.507929
2009.2407;-851.7093781
2009.243438;-781.4419653
2009.246176;-618.5015389
2009.248914;-531.6069649
2009.251652;-366.0397988
2009.25439;-497.5126195
2009.257127;-594.9737951
2009.259865;-582.0948056
2009.262603;-553.0364102
2009.265341;-571.133045
2009.268079;-545.6285162
2009.270817;-471.8744231
2009.273555;-408.1869912
2009.276293;-365.2483223
2009.279031;-357.650355
2009.281769;-389.0045281
2009.284507;-456.3999618
2009.287244;-501.1335512
2009.289982;-397.5032104
2009.29272;-365.4558174
2009.295458;-409.2402405
2009.298196;-467.1296024
2009.300934;-500.2070844
2009.303672;-496.402864
2009.30641;-509.2285824
2009.309148;-550.2472005
2009.311886;-466.9826538
2009.314624;-394.0437515
2009.317361;-380.4334545
2009.320099;-428.3453637
2009.322837;-493.0605104
2009.325575;-449.1256822
2009.328313;-372.187772
2009.331051;-310.8845998
2009.333789;-250.7404749
2009.336527;-252.574829
2009.339265;-286.2844954
2009.342003;-327.8427795
2009.344741;-288.2784696
2009.347478;-281.0123216
2009.350216;-209.0681851
2009.352954;-197.4229636
2009.355692;-226.4662315
2009.35843;-251.0878257
2009.361168;-257.0596428
2009.363906;-332.8740976
2009.366644;-264.8411133
2009.369382;-270.5776183
2009.37212;-277.6436177
2009.374858;-246.8157454
